amount,hour1,state1,zip1,custAttr1,field1,custAttr2,field2,hour2,flag1,total,field3,field4,indicator1,indicator2,flag2,flag3,flag4,flag5,fraud,day
12.95,17,MN,554,1234567890185000,3,groiehhceriwh@msn.com,1,17,0,12.95,2240,16,1,0,0,0,0,1,0,81
31.08,23,NY,114,1234567890179760,0,tokvxtdevxvtk001@nyc.rr.com,0,23,0,31.08,4407,7,0,0,0,0,0,1,0,74
12.95,18,CO,801,1234567890125830,3,ofvwjzstavbcr@msn.com,0,18,0,12.95,544,16,0,0,1,1,0,1,0,4
12.95,12,FL,335,1234567890174370,2,ndbzlleldbmvq@juno.com,1,11,1,12.95,-2091,9,0,1,0,0,0,2,0,68
38.85,19,OH,441,1234567890176720,3,wovmgauxanfdk@netscape.net,0,19,0,38.85,-1786,19,0,0,1,1,0,1,0,70
38.85,16,NC,275,1234567890189570,0,jxasnybvucaax@mindspring.com,1,16,0,38.85,-1252,22,0,0,0,0,0,1,0,88
38.85,9,GA,312,1234567890186770,2,qyvnbwwunduxq@cdc.gov,0,9,0,38.85,-2332,14,0,0,0,1,0,1,0,84
12.95,2,CA,920,1234567890188350,0,olnllbndbjfaa1@cox.net,0,2,1,12.95,-664,12,0,0,1,1,0,1,0,86
,16,UT,846,1234567890180920,2,lwpwacutttvpz@exqivrerjosm.com,1,16,0,38.85,6105,31,0,0,0,1,0,1,0,76
38.85,13,IA,507,1234567890141480,2,xfvvvbvgfjvxu@hotmail.com,1,13,1,38.85,-3076,8,0,0,1,0,0,1,0,25
12.95,20,LA,708,1234567890171130,2,zsxbringavcae@cbbtr.com,1,20,1,**,2294,14,0,0,1,1,0,1434,1,63
12.95,13,HI,967,1234567890153420,3,jzhfzpqoppwsu@aol.com,1,13,0,12.95,-7738,6,0,0,0,0,0,1,0,40
0,17,AZ,853,1234567890175490,4,tgacbsoajrdzj@aol.com,0,17,1,0,-4629,21,0,0,0,1,0,2,0,69
38.85,11,VA,201,1234567890129360,2,bpgypndygjqqh6264@adelphia.net,0,11,0,38.85,-10,20,0,0,1,0,0,1,0,10
12.95,23,NY,100,1234567890152370,3,kaxsxvajfwvuf2139@columbia.edu,0,23,0,12.95,1993,19,0,0,0,0,0,1,1,38
12.95,10,CA,928,1234567890180530,3,wdtpxwmxrdoxx1@sbcglobal.net,0,10,1,12.95,1602,10,0,0,0,0,0,1,0,76
,15,TX,781,1234567890187060,3,tpezdawcdoaqk@satx.rr.com,1,15,1,38.85,-1042,7,0,0,0,0,0,1,0,84
12.95,10,CA,921,1234567890140570,3,cjqocfnnqbfor@prodigy.net,0,10,1,12.95,764,18,0,0,1,1,0,1,1,48
12.95,11,IL,600,1234567890172860,3,ofvuxblepynhi@comcast.net,0,11,1,12.95,4065,8,0,0,1,1,0,1,0,66
38.85,18,CT,68,1234567890181020,3,sxyofponzjwqa228@yahoo.com,1,18,0,38.85,3181,24,0,0,1,1,0,1,0,76
10.36,16,FL,321,1234567890127940,3,shpfxeorjsptb386@aol.com,0,16,1,10.36,656,20,0,0,1,1,0,2,0,17
12.95,4,MD,207,1234567890182620,3,cnyfphcvuirys4@comcast.net,0,4,1,12.95,-4158,8,0,0,0,1,0,1,0,79
,23,CA,945,1234567890127630,3,gguhsreylfflq@sbcglobal.net,1,23,0,12.95,1133,8,0,0,1,1,0,2,0,7
,10,IL,604,1234567890146800,2,qnnhfacqmvtih@hotmail.com,1,10,1,12.95,5834,8,0,0,0,0,0,1,0,70
38.85,23,OR,971,1234567890167090,2,utqflwytrlsde@mkxnianv.wsu,1,23,1,38.85,5336,10,0,0,0,0,0,1,0,57
10.36,16,MN,554,1234567890146480,3,prbdsvnxslqgy@comcast.net,0,16,1,10.36,5121,23,1,0,1,0,0,1,0,65
38.85,19,NJ,77,1234567890196680,3,qidqdpodmkagx814@aol.com,0,19,0,38.85,427,15,0,0,0,1,0,1,0,98
12.95,8,MA,21,1234567890153900,2,hangnzjaacvhj@verizon.net,0,8,0,12.95,3191,24,0,0,1,1,0,1,0,41
38.85,7,VA,222,1234567890146230,2,ssyjjwxsygwzz@mac.com,0,7,1,38.85,2635,9,0,0,0,0,0,1,1,44
34.95,12,FL,327,1234567890172880,3,frhziepddavxr2@yahoo.com,1,12,0,34.95,-4169,9,0,0,0,0,0,2,0,66
12.95,8,KY,406,1234567890143390,3,lvxuqiqeucqqq@hotmail.com,0,8,1,12.95,-3541,23,0,0,1,0,0,1,0,69
10.36,8,VA,225,1234567890181380,3,crtxdwiruubzk@adelphia.net,1,8,1,10.36,694,7,0,0,1,0,0,1,0,77
,10,GA,300,1234567890148420,3,edbqgukzwnesv@croiyoars.com,1,10,0,49.95,3973,22,0,0,0,0,0,1,0,34
38.85,17,CA,953,1234567890175490,3,ukepnclhtrupx@aol.com,0,17,0,38.85,-8707,19,0,0,0,0,0,1,0,69
0,9,TN,379,1234567890159150,4,antihyknzxmva@choicedata.com,1,9,1,0,952,10,1,0,1,1,0,1600,1,48
38.85,14,FL,330,1234567890178850,3,ifauthyjpckgv@hotmail.com,0,14,1,38.85,3773,19,0,0,1,0,0,1,0,73
38.85,18,NJ,83,1234567890165990,0,gdlwthjmwzcun@comcast.net,1,18,0,38.85,-828,25,0,0,0,1,0,1,0,56
12.95,1,VA,240,1234567890163260,3,efrnqfrqbgxhl5002@udhkpu.vccs,1,1,1,12.95,8122,26,0,0,1,1,0,1,0,53
0,11,LA,707,1234567890159230,4,pugrmyvovmvyp@cbbtr.com,0,11,0,0,5172,14,1,0,1,1,0,364,1,48
12.95,15,NC,286,1234567890143820,3,fmmbbaeyzdxjd@yutzea.com,0,15,0,12.95,4592,13,0,0,0,0,0,2,0,28
12.95,15,IL,601,1234567890133370,3,wczybirnaggam@comcast.net,0,15,1,12.95,2057,7,0,0,0,0,0,1,0,66
,17,VA,229,1234567890145130,3,xmnwlmypxlyul3@virginia.edu,1,17,0,10.36,6433,18,0,0,0,0,0,1,0,29
25.9,23,AZ,856,1234567890167780,3,oxshtlboafjwk@yahoo.com,1,23,1,25.9,-1524,24,0,0,1,0,0,1,0,58
0,10,FL,334,1234567890183980,4,lbmpwrnmoajxz4@yahoo.com,0,10,0,**,4249,22,1,0,0,0,0,1,0,80
49.95,9,GA,300,1234567890169280,3,vbuvwheltshpj@bellsouth.net,0,9,0,49.95,-533,8,0,0,1,0,0,1,0,61
38.85,20,MD,210,1234567890156280,3,zswmebcmlunpe@yahoo.com,1,20,0,38.85,-34,16,0,0,0,0,0,1,0,43
12.95,18,CA,949,1234567890191210,3,qhhdonaklzoss@ceekqcz.edu,0,18,0,12.95,-7918,23,0,0,1,0,0,1,0,90
12.95,14,MD,210,1234567890123790,3,ysnfgtlpudius1119@yahoo.com,1,14,0,12.95,2294,21,0,0,1,0,0,1,0,1
12.95,21,OR,970,1234567890133120,2,lcdrhumahthwl@hotmail.com,1,21,1,12.95,2845,10,0,0,0,0,0,1,1,42
12.95,8,FL,342,1234567890146280,3,nsjeavurzqler@hotmail.com,0,8,0,12.95,2304,22,1,0,1,1,0,1,0,31
38.85,17,TX,980,1234567890149860,2,wpmoiiyytjxqf@wamu.net,0,17,0,38.85,-703,9,0,0,0,1,0,1,0,35
12.95,10,NC,285,1234567890169850,2,ssiustfyfqflv@earthlink.net,1,10,0,12.95,-365,9,0,0,1,1,0,1,0,62
49.95,19,CA,930,1234567890131040,1,bkaifdkvewyuo007@hotmail.com,0,19,0,49.95,5576,20,0,0,1,0,0,1,0,12
12.95,8,PA,194,1234567890188380,0,irjvcqgcsskmr@msn.com,0,8,1,12.95,1084,9,0,0,1,0,0,1,0,86
0,12,LA,708,1234567890184130,4,zwzihwgzxohnq@cbbtr.com,1,12,0,0,4414,12,0,0,1,1,0,3278,1,80
,10,TX,773,1234567890175010,3,uztkvpuoidytc@ev1.net,0,10,0,49.95,-870,8,0,0,1,1,0,2,1,69
12.95,23,TX,750,1234567890181250,3,rhgkaybrjxvcn4180@yahoo.com,1,23,0,12.95,-3719,17,0,0,1,1,0,1,0,76
12.95,20,CA,950,1234567890125410,3,dzxwemjrjqyqf@hotmail.com,1,20,0,12.95,3163,21,0,0,1,1,0,1,0,3
38.85,15,PA,194,1234567890128070,3,dwfjfxilpxjfj@xwiebnam.com,1,15,0,38.85,6274,20,0,0,0,1,0,1,0,8
,12,NJ,88,1234567890160500,3,vlbodtcuwykzf0@yahoo.com,0,12,1,11.01,2017,17,0,0,1,0,0,1,1,55
38.85,21,CA,952,1234567890148370,2,qwarfcsfjmatg00@yahoo.com,1,21,0,**,5359,16,0,0,1,1,0,2,1,88
25.9,9,NV,895,1234567890130610,0,ulztoxejsmcjq@hotmail.com,0,9,1,25.9,-7645,11,0,0,1,1,0,1,1,12
,0,CA,900,1234567890145430,3,shkviemuroprd962@aol.com,0,0,1,12.95,-298,10,0,0,1,1,0,2,0,48
49.95,13,NJ,70,1234567890123740,2,rdljmwgaychuq@hotmail.com,0,13,1,49.95,3789,13,0,0,0,0,0,1,0,1
38.85,18,IL,601,1234567890177570,3,neqgouqvapwsc@ivauyntjtj.net,0,19,0,**,-1945,8,0,0,0,0,0,1,0,71
38.85,10,IL,607,1234567890191590,2,nxlchobpobwip11@ameritech.net,0,10,1,38.85,-4749,6,0,0,0,0,0,1,0,91
38.85,20,CA,945,1234567890176740,3,ytenylodeecvm@earthlink.net,1,20,0,38.85,-669,20,0,0,1,1,0,1,0,70
49.95,19,HI,967,1234567890131920,0,oqbfaglofyoed@hotmail.com,1,19,0,49.95,2788,13,0,0,0,0,0,1,0,13
38.85,13,AZ,852,1234567890138950,3,rbvvbykmtkwhs@hotmail.com,0,13,1,38.85,2206,9,0,0,0,0,0,1,1,22
38.85,13,CA,954,1234567890144860,3,dlajiojosqgpg@iydpvkuadmxuo.com,0,13,0,38.85,1611,23,0,0,0,0,0,1,0,29
12.95,7,VA,229,1234567890156450,3,dvellfymraaez@earthlink.net,0,7,1,12.95,-8499,15,0,0,1,0,0,1,0,44
59.4,0,NY,104,1234567890155550,1,xebhmcpixferu@msn.com,0,0,0,59.4,5815,8,0,0,0,0,0,1,0,43
12.95,20,WA,981,1234567890141740,2,ckrdgkbfwoxti@ge.com,1,20,0,12.95,-1332,17,0,0,1,0,0,1,0,25
38.85,23,KY,405,1234567890130450,3,qqakgmtznstrm021@netzero.net,0,23,1,38.85,4226,7,0,0,0,0,0,1,1,11
10.36,12,TX,750,1234567890154830,1,abbpciyczgimp1@comcast.net,0,12,0,10.36,-8638,14,0,0,1,0,0,1,0,42
0,13,LA,704,1234567890129470,4,pugrmyvovmvyp@cbbtr.com,0,13,0,0,-4797,12,0,0,1,1,0,364,1,10
12.95,11,IA,524,1234567890129970,3,pwhyvbfmvyreo@toyota.com,1,11,1,12.95,964,7,0,0,0,0,0,2,0,11
25.9,13,GA,310,1234567890137850,2,xhvftelhkcdwg@cox.net,0,13,1,25.9,5046,18,0,0,0,0,0,1,0,21
38.85,16,NC,282,1234567890140060,3,etvaayxedozqb1@charter.net,1,16,0,38.85,-8772,22,0,0,0,0,0,1,0,23
38.85,15,IL,606,1234567890132050,2,dhqjtyrpqgncl30@hotmail.com,0,15,1,38.85,5864,20,0,0,0,1,0,1,0,71
12.95,10,LA,704,1234567890141360,0,iyczenuissynt0220@aol.com,1,10,0,12.95,-5692,24,0,0,0,1,0,2,0,25
38.85,3,NY,112,1234567890126920,3,xrpuhsykkovcl@qwtkusbepompwlep.com,0,3,0,**,4468,23,0,0,0,0,0,1,0,7
,18,AZ,850,1234567890184410,2,bwusiwnykxzqg@cox.net,1,18,0,38.85,4155,16,0,0,1,0,0,1,0,80
49.95,8,OH,446,1234567890151060,3,vcmktmisnwlzp07@yahoo.com,1,8,0,49.95,20,19,0,0,1,1,0,2,0,37
10.36,14,IL,606,1234567890135080,3,tusysvxhiqyyy@hotmail.com,0,14,1,10.36,2900,8,1,0,1,0,0,1,0,17
25.9,0,TN,379,1234567890179160,0,pxacgkkdkpbgr@comcast.net,0,0,0,25.9,-7187,20,0,0,1,1,0,1,0,74
49.95,3,IL,600,1234567890148270,2,zvlecmkmwirci77@hotmail.com,0,3,1,49.95,4723,13,0,0,0,0,0,1,0,34
12.95,18,MA,18,1234567890151550,2,mmgyskwealuzr@hotmail.com,1,18,0,12.95,3359,21,0,0,1,0,0,1,0,37
25.9,16,GA,309,1234567890181870,2,gfbgxpsquhkkr@hotmail.com,1,16,1,25.9,4046,6,0,0,0,0,0,2,0,80
0,10,LA,707,1234567890175020,4,zwzihwgzxohnq@cbbtr.com,0,10,0,0,1163,9,0,0,1,1,0,3278,1,69
12.95,16,LA,708,1234567890142950,3,zwzihwgzxohnq@cbbtr.com,1,16,1,12.95,4586,12,1,0,1,1,0,3278,1,36
12.95,7,AZ,852,1234567890123910,3,hmcdfpmkkehjd@juno.com,0,7,1,12.95,-880,9,0,0,1,0,0,1,0,31
12.95,13,VA,220,1234567890138700,3,uyrnevmnycuji@aol.com,0,13,1,12.95,5184,9,0,0,0,0,0,2,0,66
12.95,1,CA,900,1234567890180400,3,jdnpjouteupii@yahoo.com,0,1,1,12.95,5896,6,0,0,0,0,0,1,0,76
38.85,13,CA,945,1234567890170820,3,ffpjocdpsqtct@yahoo.com,0,13,0,38.85,-203,20,0,0,1,1,0,1,0,63
38.85,8,CA,957,1234567890195450,3,jahcgcqivljue@surewest.net,1,8,0,38.85,-451,21,0,0,0,0,0,2,0,97
38.85,8,PA,189,1234567890173400,0,hzonauvszvhwd@yahoo.com,0,8,1,38.85,2439,6,0,0,0,0,0,2,1,72
0,14,LA,708,1234567890151340,4,pugrmyvovmvyp@cbbtr.com,0,14,0,0,786,12,0,0,1,1,0,364,1,37
12.95,18,GA,319,1234567890134470,2,pvmfndxmjoekc72@msn.com,1,18,0,12.95,2929,14,0,0,1,0,0,1,0,16
10.36,16,NC,284,1234567890137950,3,tdzcnshuewaqi@earthlink.net,0,16,1,10.36,-3621,7,0,0,1,0,0,1,0,21
12.95,1,CA,953,1234567890174130,3,glbjaausnsgzb6971@aol.com,1,1,0,12.95,2713,11,0,0,0,1,0,2,0,68
12.95,20,FL,328,1234567890173860,3,sypvjzbjkbugq@cfl.rr.com,1,20,1,12.95,3371,12,0,0,1,0,0,1,0,67
12.95,11,KY,400,1234567890186840,3,dfvtlwqkjblke@zrmrvwa.com,0,11,1,12.95,4910,7,1,0,0,0,0,1,0,84
38.85,6,KS,662,1234567890149740,3,dgzkiawcgnmxu@reeceandnichols.com,0,6,1,38.85,3074,12,0,0,1,1,0,1,0,73
12.95,23,VA,223,1234567890146970,3,eghfwuitqcfzb@yahoo.com,0,23,0,12.95,4595,7,0,0,0,0,0,1,0,31
12.95,1,GA,300,1234567890192320,2,qztsmhclfqfat223@yahoo.com,1,1,1,12.95,7191,10,0,0,1,1,0,2,0,92
49.95,18,NY,100,1234567890192940,2,iqrnreaftyhdc@hotmail.com,0,18,0,49.95,4684,20,0,0,1,0,0,1,0,92
12.95,10,IN,479,1234567890126760,3,mowmdkydxhfek85@aol.com,0,10,1,12.95,4520,18,0,0,1,1,0,1,0,63
12.95,18,NC,282,1234567890146810,2,pssriubtedndl2004@yahoo.com,0,18,1,12.95,-2235,26,0,0,1,1,0,1,0,33
38.85,23,AL,334,1234567890194430,3,dphjxfxsqfzzt2135@hotmail.com,1,23,0,38.85,4447,7,0,0,0,1,0,2,0,94
12.95,8,GA,301,1234567890165440,3,kmwaaajrtabox.2@bellsouth.com,0,8,1,12.95,-977,7,0,0,1,1,0,1,0,56
49.95,17,NV,891,1234567890175460,2,exybvhlsbongv1951@msn.com,0,17,0,49.95,-4831,22,0,0,1,1,0,1,0,69
12.95,0,CA,913,1234567890181280,3,udikecrecehzl@earthlink.net,0,0,1,12.95,303,9,0,0,0,0,1,1,0,77
11.01,10,CA,917,1234567890143970,2,kzbnhulbaowel74@hotmail.com,0,10,1,11.01,3600,10,0,0,0,0,0,1,1,38
11.01,14,IL,604,1234567890128020,2,qxrafksjwurwp@wldylogwltwo.com,0,14,1,11.01,4147,9,0,0,1,1,0,1,0,8
38.85,11,TX,794,1234567890149490,2,lujkwrhjehvmc@wrjtf.net,0,11,0,38.85,-9024,15,0,0,0,1,0,1,1,35
12.95,19,GA,319,1234567890141120,3,akteqobhruwtl36@aol.com,0,19,1,12.95,899,8,0,0,1,1,0,1,0,49
12.95,17,FL,341,1234567890172440,3,odjfiknbruxne5@hotmail.com,1,17,0,12.95,6980,24,1,0,0,0,0,1,0,65
38.85,15,CA,951,1234567890127900,3,izowzadpswjta@aol.com,1,15,1,38.85,2547,10,0,0,0,0,0,2,1,92
12.95,18,CA,927,1234567890140190,3,ppvnfiupdlfhr@aol.com,1,18,1,12.95,1011,9,0,0,1,1,0,1,0,23
25.9,9,TX,750,1234567890127840,3,oqrlcjgbdsvlu2@hotmail.com,0,9,1,25.9,2212,22,0,0,0,1,0,2,0,15
25.9,20,TX,760,1234567890148120,2,giyyqzkpavpav55@yahoo.com,0,20,1,25.9,-3128,9,0,0,1,1,0,1,0,33
38.85,12,VA,244,1234567890165620,2,ddhzwxrqjlkms@verizon.net,0,12,0,38.85,1228,9,0,0,0,0,0,1,0,56
,11,CA,959,1234567890183200,2,fdesqzrommxve@beale.af.mil,1,11,0,12.95,2997,27,0,0,0,0,0,1,0,79
12.95,20,GA,300,1234567890188590,3,fnpzpnqompfmf50@hotmail.com,1,20,0,12.95,4349,22,0,0,1,1,0,1,0,86
12.95,23,CA,954,1234567890126310,1,aayjpixzhrobi@aol.com,0,23,1,12.95,-1456,9,0,0,1,1,1,2,0,5
12.95,16,FL,336,1234567890155150,3,zlrvuaqvbxjoe31@yahoo.com,1,16,1,12.95,3212,20,1,0,1,0,0,2,0,42
20.72,16,OH,441,1234567890141160,2,ddudfpzitznuw216@aol.com,1,16,1,20.72,5721,7,0,0,1,0,0,2,0,67
0,14,TX,769,1234567890170910,4,dimqrwsvjwyql@cccsfw.org,0,14,0,0,-4366,8,0,0,0,0,0,118,1,63
49.95,12,NV,891,1234567890157910,3,jkolnnkrhtgcm@cox.net,1,12,1,49.95,582,17,0,0,1,1,0,3,0,54
38.85,17,AZ,850,1234567890181830,2,fjfgdtavcuobx@highstream.net,0,17,0,38.85,-3747,23,0,0,0,0,0,1,0,77
12.95,17,AR,722,1234567890182690,2,krizmfnfidttc@charter.net,1,17,1,12.95,4074,9,1,0,1,0,1,2,0,78
38.85,14,FL,320,1234567890142180,0,hywqozntsahfa@comcast.net,1,14,0,38.85,-9646,16,0,0,1,0,0,1,0,26
12.95,12,OH,430,1234567890132430,2,fglhyxqxhugnt@jbjkau.com,0,12,0,**,-4884,14,0,0,1,0,0,1,0,14
10.36,16,KY,402,1234567890195770,0,ijxqyztkrzzcm@insightbb.com,0,16,1,10.36,5743,7,1,0,0,0,0,1,1,97
38.85,11,WA,982,1234567890154850,2,xuilnczxifhga0037@hotmail.com,0,11,1,38.85,1832,15,0,0,1,1,0,1,0,42
38.85,15,CA,935,1234567890157590,2,jlqbortkjmxfl@ndlbdzdjyxfwxe.com,1,15,1,38.85,-3940,9,0,0,1,1,0,2,0,45
12.95,21,OH,435,1234567890140380,2,eyzkvsmepygdk@verizon.net,1,21,1,12.95,6499,11,0,0,1,1,0,2,0,23
12.95,19,FL,337,1234567890150830,3,gmhefosbtsqip3@aol.com,1,19,1,12.95,-3062,8,0,0,0,0,0,1,0,36
12.95,20,MI,492,1234567890148130,2,unbledtgrtvdk@ameritech.net,0,20,1,12.95,1799,6,0,0,1,1,0,1,0,33
49.95,21,FL,333,1234567890137310,0,pxejtrqfkhlfu0519@bellsouth.net,1,21,0,49.95,1437,14,0,0,0,0,0,1,0,20
38.85,7,NY,100,1234567890193190,3,jinriywkhnoqs@yahoo.com,0,7,0,38.85,5075,14,0,0,0,0,0,1,0,93
38.85,17,DE,199,1234567890139230,3,qlzivbceijvrq@udel.edu,0,17,0,38.85,-9760,16,0,0,1,1,0,1,0,22
38.85,19,MD,211,1234567890183660,2,ehrxwqkknyioc51@yahoo.com,0,19,0,38.85,3663,18,1,0,0,0,0,1,0,79
12.95,16,NC,286,1234567890185520,3,jnyfwgetscwba@wyjgdxda.com,0,16,0,12.95,1685,16,0,0,0,0,0,1,0,82
,6,NJ,89,1234567890161800,3,ddrrmascvxbie@msn.com,0,6,1,12.95,5156,6,0,0,0,0,0,2,0,78
12.95,11,FL,334,1234567890131440,3,dlilgyixnhoqa@gmail.com,1,11,0,12.95,4434,26,1,0,0,0,0,1,0,13
38.85,9,CO,809,1234567890161740,3,bmgohukadlogj2000@yahoo.com,0,9,0,38.85,2839,21,0,0,1,1,0,1,0,51
38.85,14,SC,296,1234567890134270,3,hkxqelvwfiaki@yahoo.com,0,14,0,38.85,5128,18,0,0,0,1,0,1,0,16
12.95,23,CA,917,1234567890125180,3,uhpqmvdeaartr@yahoo.com,0,23,1,12.95,-3659,10,0,0,1,0,0,1,0,72
38.85,7,IL,622,1234567890133930,3,rpuiplwvtrokh62234@yahoo.com,0,7,1,38.85,4471,7,0,0,0,0,0,1,0,16
38.85,13,FL,337,1234567890147270,0,auhbrenmpgpeg@msn.com,1,13,1,38.85,-3506,8,0,0,1,0,0,1,0,32
38.85,18,FL,322,1234567890156960,3,lyyshbbqhspjx9565@aol.com,0,18,0,38.85,6549,13,1,0,1,1,0,1,0,44
38.85,9,FL,335,1234567890123560,3,fluwpckjziyse@yahoo.com,1,9,1,38.85,1717,22,0,0,0,0,0,1,1,1
10.36,21,MO,630,1234567890170470,3,tkgebkgfjcezl@sbcglobal.net,1,21,1,10.36,5101,25,0,0,0,1,0,1,0,62
49.95,18,PA,173,1234567890131870,2,isljtlyulbitt@otpvunpnkbedopikufqpxi.com,1,18,0,49.95,2011,32,0,0,0,0,0,2,0,13
38.85,12,DC,200,1234567890127880,3,josbbyfepcnyz@verizon.net,1,12,0,38.85,-5253,21,0,0,1,1,0,1,0,8
12.95,17,FL,331,1234567890153830,2,drumdcotqfsbu@netrox.net,0,17,0,12.95,-17560,15,0,0,0,0,0,1,0,41
10.36,12,CA,940,1234567890125490,3,dtspkmpccfkcl@mac.com,1,12,0,10.36,5127,15,0,0,1,1,0,1,0,45
24.6,12,OH,431,1234567890175150,3,vbcerjobalfse@eczlryjuufvb.us,1,12,1,24.6,3737,27,0,0,0,1,0,1,0,69
25.9,14,CA,926,1234567890159460,3,plkuylqmhnxni@ryqdfhser.com,0,14,1,25.9,5436,9,1,0,0,0,0,1,0,48
0,8,NY,100,1234567890177000,4,wxwrheckrwaqx@ml.com,1,8,0,0,-1404,23,1,0,1,0,0,1,1,71
31.08,19,CA,917,1234567890191240,3,unmieyjsiatrw1978@yahoo.com,0,19,1,**,5166,8,0,0,0,0,0,2,0,90
10.36,22,IN,474,1234567890126850,3,qosyzsoenbldi@cox.net,0,22,1,10.36,6455,8,0,0,0,0,0,1,1,6
12.95,15,NY,142,1234567890192750,3,fchzrrjsowhcu@msn.com,0,15,1,12.95,-1621,8,0,0,1,1,0,2,0,92
38.85,19,FL,347,1234567890187290,3,afimkiesghvvc34746@aol.com,0,19,0,38.85,-757,15,1,0,0,0,0,1,0,84
49.95,10,VA,201,1234567890142010,3,lwdwxunrzfohu6977@aol.com,1,10,0,49.95,4800,18,1,0,0,0,0,2,0,26
0,11,LA,708,1234567890190760,4,zwzihwgzxohnq@cbbtr.com,1,11,1,0,-1077,10,1,0,1,1,0,3278,1,90
,0,CA,951,1234567890160710,3,xwyirojclkwhi4970@sbcglobal.net,0,0,0,49.95,-8738,9,1,0,0,0,0,2,0,50
,20,NJ,70,1234567890179660,3,kzwdelhfxrguz@optonline.net,0,20,1,12.95,4315,9,1,0,1,1,0,1,0,74
0,14,FL,337,1234567890193480,4,czwyisdwphgbc5@tampabay.rr.com,0,14,0,0,3541,24,0,0,0,0,0,1,1,93
10.36,15,IL,620,1234567890170860,3,bwxaouqijidjr67@charter.net,0,15,1,**,1129,9,0,0,0,1,0,1,0,85
49.95,11,CO,814,1234567890167300,3,fnetbsvlmiuvl@nvjmnyido.net,1,11,1,49.95,3767,9,0,0,0,0,0,1,0,58
12.95,18,MD,218,1234567890152260,2,rpbytsmlxpopm@walla.co.il,0,18,0,12.95,1129,19,0,0,1,1,0,1,1,38
38.85,9,SC,294,1234567890174970,0,ikharndnnrbqt@rarrnfkuh.com,1,9,0,38.85,2484,16,0,0,0,0,0,1,0,69
38.85,20,VA,229,1234567890170420,3,uczzpnraltkoc8@virginia.edu,0,20,0,38.85,4507,18,0,0,1,1,0,1,0,62
49.95,11,AZ,852,1234567890146410,3,zbhmwitsfbfxa@cox.net,0,11,0,49.95,-4085,16,0,0,1,1,0,2,0,31
38.85,11,TX,787,1234567890179970,3,dfpnolkhzqnrk@aol.com,1,11,0,38.85,-1070,16,0,0,0,0,0,1,0,75
49.95,22,MI,481,1234567890191390,2,vjcbrhpnmuqjl@cs.com,0,22,0,49.95,-1098,17,0,0,1,0,0,1,0,90
38.85,13,NY,114,1234567890186960,3,jogipjnjvggit@aol.com,0,13,0,38.85,-8410,8,0,0,1,1,0,1,0,84
31.08,20,TX,753,1234567890146480,0,xfnpwrkvewvrf@ace-of-spades.biz,0,20,1,**,1812,16,0,1,1,0,0,2,0,45
0,18,IL,606,1234567890165110,4,tflepmnydbimj@yahoo.com,1,18,0,0,1581,13,0,0,0,0,0,1,0,55
12.95,20,NC,270,1234567890130320,3,svlsqkromjzwl@bellsouth.net,0,20,0,12.95,-566,7,0,0,1,0,0,2,0,11
12.95,0,AK,969,1234567890182760,2,gxlmfhjmjzlgt@post.harvard.edu,0,0,1,12.95,4461,26,0,1,0,1,0,1,0,84
12.95,18,NH,33,1234567890143240,2,lqqhlowiveqhd@comcast.net,0,18,0,12.95,3496,19,0,0,0,0,0,1,0,27
10.36,15,NJ,71,1234567890173010,3,bmguxgtnwxqsb1@yahoo.com,1,15,0,10.36,2413,10,0,0,1,1,0,1,1,66
38.85,18,VA,224,1234567890189620,3,pjwosibpklfkd@yahoo.com,0,18,0,38.85,1538,11,0,0,1,0,0,1,0,88
38.85,17,VA,232,1234567890144150,3,isfizveqxfpxe5@msn.com,0,17,1,38.85,2458,9,0,0,1,1,0,1,0,28
49.95,7,GA,317,1234567890188680,3,cthrjlmhisfup19552002@yahoo.com,1,7,0,49.95,-3353,21,0,0,1,1,0,1,0,87
0,14,LA,707,1234567890124590,4,zwzihwgzxohnq@cbbtr.com,0,14,0,0,3334,14,0,0,1,1,0,3278,1,2
38.85,19,GA,301,1234567890138260,3,uyyidfvgmbyhw@mindspring.com,0,19,0,38.85,-6054,23,0,0,0,0,0,1,0,21
38.85,9,NY,112,1234567890183080,3,mvkirwcnyokqj2@aol.com,1,9,0,38.85,5700,17,0,0,0,0,0,1,0,79
49.95,13,VA,220,1234567890155930,3,zccyohxmwldlw@comcast.net,0,13,0,49.95,-7022,20,0,0,1,1,0,1,0,43
12.95,12,CA,950,1234567890156660,0,lxeeunlmkjnqw@yahoo.com,0,12,1,12.95,-950,19,0,0,1,1,0,1,0,66
,22,CA,921,1234567890155480,2,tgoacxrlgsktu@yahoo.com,1,22,1,12.95,-8981,17,0,0,1,1,0,3,1,42
31.08,12,CA,926,1234567890124470,2,uiwrdizmfhoji@xvojbterm.net,1,12,1,31.08,2302,9,0,0,1,1,0,2,0,2
49.95,23,IL,606,1234567890189820,3,vbmyxjygeseak1977@blackplanet.com,0,23,0,49.95,5068,10,0,0,0,1,0,1,0,88
12.95,11,MD,207,1234567890169920,3,imaggrocwubah03@yahoo.com,0,11,1,12.95,7549,18,0,0,1,0,0,1,0,62
11.01,8,NY,146,1234567890192410,3,isvrnthnsafkq@rochester.rr.com,0,8,1,11.01,2310,25,0,0,1,1,0,1,0,92
